"Once the metamorphosis is complete, the butterfly goes out of its cocoon.","Une fois la métamorphose terminée, le papillon sort de son cocon"
What does the former United States president's wife do ?,Quel est le métier de la femme de l'ancien Président des Etats-Unis?
She is of mixed ethnicity.,Elle est métisse
He is the fruit of a mixing between an Indian and a European.,Il est le fruit du métissage entre un indien et une européenne
I have got a metronome somewhere but I do not remember where I have put it.,"J'ai un métronome quelque part, mais je ne me souviens plus de l'endroit où je l'ai mis"
"According to you, is it better to live in a city, in overseas territories or abroad ?","Selon toi, vaut-il mieux vivre en métropole, dans un territoire d'outre-mer ou bien à l'étranger?"
I have been attacked by a pack of dogs when I was coming back home from work.,Je me suis fait attaquer par une meute de chiens en rentrant du travail
Do you know if it is a migratory bird ?,Est-ce que tu sais si c'est un oiseau migrateur?
Migration starts at the beginning of the rain season.,La migration commence au début de la saison des pluies
Migratory birds migrate farther and farther each year.,Les oiseaux migrateurs migrent plus loin chaque année
Apparently he has joined the militia.,Il paraît qu'il a rejoint la milice
Please do not stay in the middle of the road.,Veillez ne pas rester au milieu de la route
My sister campaigns more than I do because she has more spare time than I have.,Ma soeur milite plus que moi pour le parti socialiste car elle a plus de temps que moi
This situation has been lasting for thousands of years.,Cette situation perdure depuis des millénaires
More than sixty minors are stuck at the deep end of the mine.,Plus de soixante mineurs sont coincés au fond de la mine
The average life expectancy of minors was of fifty-four years old at the beginning of the twentieth century.,"L'espérance de vie moyenne des mineurs était de cinquante-quatre ans au début du vingtième siècle, elle est maintenant de soixante-seize ans"
"As an under age child, he cannot enter this bar.","étant mineur, il ne peut pas entrer dans ce bar"
This trend is a very small minority among the socialist party.,Ce courant est très minoritaire au sein du parti socialiste
Only a minority of the islands' inhabitants wants independance.,Seule une minorité des habitants de l'île souhaite l'indépendance
They are arriving from Italy by the midnight's train.,Elles arrivent d'Italie par le train de minuit
The mission you have been assigned has nothing especially difficult about it.,La mission que l'on t'a confiée n'a rien de particulièrement difficile
The students mobilization against the government's reforms is not as strong as it was last year.,La mobilisation des étudiants contre les réformes du gouvernement n'est pas aussi forte que l'année dernière
We drank in moderation last night.,Nous avons bu modérément hier soir
Brian and Julie's apartment is modern.,L'appartement de Brian et Julie est moderne
The university must bring its installation up to date.,Il est indispensable que l'université modernise ses installations
"Modesty is a quality, not a fault.",La modestie est une qualité et non pas un défaut
The bread is going moldy.,Le pain est en train de moisir
How long has the jam been opened ? Mold have developed in it.,Depuis combien de temps la confiture est-elle ouverte? Des moisissures s'y sont développés
The harvest had barely started that torrential rain fell down.,La moisson avait à peine commencé que des pluies diluviennes se sont abbatues
He has sweaty hands.,Il a les mains moites
My molar started to ache again.,Ma molaire s'est remise à me faire mal
"After having stopped sport for a short while, he started to jogging again.","Après avoir momentanément arrêté le sport, il s'est remis à faire du jogging"
"This is the oldest mummy discovered to this day, even older than Tutankhamen.","C'est la plus ancienne momie découverte à ce jour, plus ancienne encore que celle de Toutankhamon"
They are a monarchist family.,Ils sont monarchistes dans sa famille
We went to a monastery yesterday ; we saw three old monks there.,"Nous sommes allés dans un monastère hier, où nous avons vu trois vieux moines"
He is a world-famous researcher.,C'est un chercheur mondialement connu
Globalization had disastrous effects on employment in industrialized countries.,La mondialisation a eu des effets désastreux sur l'emploi dans les pays indistrialisés
The soliloquy you are about to study begins on page one hundred and twenty one and ends on page one hundred and twenty eight.,Le monologue que vous allez étudier commence à la page cent vingt-et-un et finit à la page cent vingt-huit
This company does not have the monopoly of the selling of cell phones anymore.,Cette entreprise n'a désormais plus le monopole de la vente des téléphones mobiles
Your life is not that dull.,Ta vie n'est pas si monotone que ça
"From time to time, we go to Spain for the weekend to break the dullness of the daily grind.","De temps en temps, nous partons en Espagne le week-end pour rompre la monotonie du train-train quotidien"
He has only worked on the editing of his new film for the whole day.,"Toute la journée, il n'a fait que travailler sur le montage de son nouveau film"
"I do not have the heart to climb this last hill by bike, I will do it on foot.","Je n'ai plus le courage de faire cette dernière montée en vélo, je la ferai à pied"
Someone forgot their watch. Whose watch is it? It is my sister's.,Quelqu'un a oublié sa montre. A qui est cette montre? C'est celle de ma soeur
Could you show me what you have done ?,Est-ce-que tu pourrais me montrer ce que tu as fait?
I do not know what color I should pick for the wall-to-wall carpet ; my wife likes blue but there are several blues.,"Je ne sais pas quelle couleur de moquette choisir; ma femme aime le bleu, mais il y a plusieurs bleus"
"Lecturing him is useless, he does not listen to you.","Il est inutile de lui faire la morale, il ne t'écoute pas"
The morale of the troops is at rock-bottom.,Le moral des troupes est au plus bas
The moratorium on whaling came into effect in 1986.,Le moratoire sur la chasse à la baleine est entré de vigueur en 1986
Isn't this snakebite lethal ?,La morsure de ce serpent n'est-elle pas mortelle?
Several people have been fatally wounded by pieces of shrapnel.,Plusieurs personnes ont été mortellement blessés par des éclats d'obus
"To crush the seeds, you can use a mortar.","Pour écraser les graines, tu peux utiliser un mortier"
I am not sure I understand your true motives.,Je ne suis pas sûr de comprendre tes réelles motivations
"I believe everyone is motivated for this project, aren't you ?","Je pense que tout le monde est motivé pour ce projet, n'est-ce-pas?"
"When it comes to motivating people, he can be very efficient sometimes.",Il peut être très efficace parfois quand il s'agit de motiver les gens
You dropped a handkerchief.,Tu as fait tomber un mouchoir
"Be careful, you will make your shoes wet if you walk here.","Attention, tu vas mouiller tes chaussures si tu marches ici"
"Your shoes are a bit wet, do not walk here.","Tes chaussures sont un peu mouillées, ne marche pas ici"
We have installed a motion detector in the garden to prevent burglary.,Nous avons installé un détecteur de mouvements dans le jardin pour prévenir les cambriolages
This multinational company is said to do huge benefits but it keeps on laying off people.,On dit que cette multinationale fait d'énormes profits mais qu'elle continue à licencier
Twenty seven is a multiple of nine.,Vingt-sept est un multiple de neuf
"You did not have to multiply by two, you had to divide by two.","Il ne fallait pas multiplier par deux, il fallait diviser par deux"
These high walls are more than six meters high.,Ces murailles font plus de six mètres de haut
What did you whisper to her ear ?,Qu'est-ce-que tu lui as murmuré à l'oreille?
"When I was younger, I went to the swimming pool, I did body building and I would often go dancing.","Quand j'étais plus jeune, j'allais à la piscine, je faisais de la musculation, et j'allais souvent danser"
He has an impressive set of muscles.,Il a une musculature impressionante
Utraviolet rays generate genetic mutations.,Les rayons UV engendrent des mutations génétiques
"He was in the war when he was young, he has been mutilated two days before the peace was concluded.","Il a fait la guerre quand il était jeune, il a été mutilé deux jours avant que la paix ne soit conclue"
The major had the mutineers shot.,Le commandant a fait fusiller les mutins
The captain of the ship had had the weapons be ready in case a mutiny broke out.,Le capitaine du navire a fait préparer des armes au cas où une mutinerie éclaterait
We have to find a mutually satisfactory solution.,Il faut que nous trouvions une solution mutuellement acceptable
How he passed this exam without going to any classes is a mystery.,"Comment il a réussi cet examen sans jamais avoir été en cours, c'est un mystère"
Several persons have mysteriously disappeared during the last few weeks.,Plusieurs personnes ont mystérieusement disparu au cours des dernières semaines
The Genesis is one of the founding myths of the Judeo-Christian culture.,La Genèse est l'un des mythes fondateurs de la culture judéo-chrétienne
There are three old books on Greek mythology in my bookcase.,"Dans ma bibliothèque, il y a trois vieux livres sur la mythologie grecque"
Naivety is not necesserily a defect.,La naïveté n'est pas nécessairement un défaut
And yet I told him not to answer the examiners so naively.,Je lui avait pourtant bien dit de ne pas répondre aussi naïvement aux examinateurs
She is nice but a bit narcissistic.,Elle est gentille mais un peu narcissique
The concept of nation has appeared rather recently.,Le concept de nation est apparu relativement récemment
There are the first elections to be held on the national level.,Ce sont les premières élections au niveau national
A lot of people would like this bank to be nationalized.,Beaucoup voudraient que cette banque soit nationalisée
The rise of nationalism in Europe is a worrying phenomenon.,La montée du nationalisme en Europe est un phénomène inquiétant
"If need be, I will try to get the French nationality.","Si besoin est, je chercherai à obtenir la nationalité française"
"Three days after the shipwreck, there was no hope left to find any survivor.","Trois jours après le naufrage, il n'y avait plus d'espoir de retrouver de survivants"
The shipwrecked have survived for months on a desert island.,Les naufragés ont survécu pendant des mois sur une île déserte
Sailing is especially difficult around the cape Horn.,La navigation est particulièrement difficile aux alentours du Cap Horn
"He does not know how to sail yet, but he is going to start sailing classes soon.","Il ne sait pas encore naviguer, mais il va bientôt commencer des cours de voile"
I am not sure this is necessary.,Je ne suis pas sûr que ce soit nécessaire
"If I get negative results again, I'm giving up with this experiment.","Si jamais j'obtiens à nouveau des résultats négatifs, j'abandonne cette expérience"
I find him too careless about the way he dresses.,Je le trouve trop négligé dans sa façon de s'habiller
He absolutely has to be less negligent in the future.,Il est indispensable qu'il soit moins négligent à l'avenir
I have advised him not to neglect this aspect of the problem.,Je lui ai conseillé de ne pas négliger cet aspect du problème
He definitely got better at English since I last saw him.,Il s'est nettement amélioré en anglais depuis la dernière fois que je l'ai vu
"Before the Revolution, noblemen did not pay taxes.","Avant la Révolution, les nobles ne payaient pas d'impôts"
Owls are nocturnal animals.,Les chouettes sont des animaux nocturnes
How long has it been since these nomads have settled here ?,Depuis combien d'années ces nomades se sont-ils installés ici?
"If I were you, I would be more balanced in what I say.","Si j'étais toi, je serais plus nuancé dans mes propos"
The nuance between these two translations is very subtle.,La nuance entre ces deux traductions est très subtile
"In the digital age, it is inconceivable not to own a computer.","A l'ère du tout-numérique, il est inconcevable de ne pas posséder un ordinateur"
"Imagine if you had obeyed, what would have happened ?","Imagine que tu aies obéi, que se serait-il passé?"
I have been asked to be more obedient.,On m'a demandé d'être plus obéissant
"Even if he does sports regularly, he is still obese.","Il a beau faire du sport régulièrement, il est toujours obèse"
There is a conference on obesity tomorrow. I have already told you about it but you must have forgotten.,Il y a une conférence sur l'obésité demain. Je vous en ai déjà parlé mais vous avez dû oublier
I am going to put every bulky objects in the cellar.,Je vais mettre tout les objets encombrants à la cave
Wearing a crash helmet when you drive a motor bike is not compulsory in this country.,Le port du casque en moto n'est pas obligatoire dans ce pays
I thought we necessarily had to have one's ID with oneself during demonstrations.,Je pensais qu'on devait obligatoirement avoir sa carte d'identité sur soi durant les manifestations
It is not worth forcing him to do this job if he does not want to.,Ce n'est pas la peine de l'obliger à faire ce travail s'il n'en a pas envie
This room is a bit too dark for my taste.,Cette pièce est un peu trop obscure à mon goût
He stayed to work in the dark a long time after the sun set.,"Longtemps après le coucher du soleil, il resta à travailler dans l'obscurité"
The observatory where I work organizes an open day next week.,L'observatoire dans lequel je travaille organise une journée portes ouvertes la semaine prochaine
All along the experiment you will note your observations in a note book.,"Tout au long de l'expérience, vous noterez vos observations dans un cahier"
You will examine the cells at the cells with a microscop.,"Vous (pluriel, pas poli) observerez les cellules au microscope"
"It is useless to use this technology, it is completely obsolete.","Il est inutile d'utiliser cette technologie, elle est complètement obsolète"
Almost no one was able to get over this obstacle.,Presque personne n'a été capable de franchir cet obstacle
He is so stubborn.,Il est si obstiné!
Getting a visa is not as easy as what I thought.,Obtenir un visa n'était pas aussi facile que je le pensais
"In the West, the quality of life is degrading little by little.","En occident, la qualité de vie se dégrade petit à petit"
He should be taking care of the children instead of watching the television.,Il devrait être en train de s'occuper des enfants au lieu de regarder la télévision
The smell might not come from the refrigerator.,L'odeur ne vient peut-être pas du réfrigérateur
The smell of dogs is especially developed.,L'odorat des chiens est particulièrement développé
"Had you offended him, you would ahve been in serious trouble.","Si tu l'avais offensé, tu aurais eu de graves problèmes"
The official position did not change.,La position officielle n'a pas changé
"In a month, I will officially be working for the government.","Dans un mois, je serai officiellement en train de travailler pour le gouvernement"
"Basically, he will not support us officially, only unofficially.","En gros, ils ne nous soutiendra pas officiellement, seulement officieusement"
"You keep what I have told you for yourself, it is purely unofficial.","Tu gardes ce que je t'ai dit pour toi, c'est purement officieux"
This pigeon sits on three young young birds.,Ce pigeon couve trois jeunes oisillons
"The sun is beating down too heavily now, I would rather sit in the shade.","Le soleil tape fort maintenant, je préfère m'installer à l'ombre"
Boars are omnivorous.,Les sangliers sont omnivores
Operating him was useless the first time. Operating him once again would be useless too.,L'opérer n'a servi a rien la première fois. L'opérer de nouveau ne servirait à rien
What is your opinion on this subject ?,Quelle est ton opinion sur ce sujet?
"This goes without saying, the public opinion is not in favor of this war.","Cela va sans dire, l'opinion publique n'est pas favorable à cette guerre"
"This politician is considering changing parties, I think he is an opportunist.","Cet homme politique envisage de changer de parti, je considère que c'est un opportuniste"
Several politic opponents have been arrested during the demonstration.,Plusieurs opposants politiques ont été arrêtés au cours de la manifestation
"Imagine your superiors go against your project, what would you do ?","Imagine que tes supérieurs hiérarchiques s'opposent à ton projet, que ferais-tu?"
"He can do whatever he likes to maximize his time, he does not manage to find some to do sports.","Il a beau chercher à optimiser son temps, il n'arrive pas à en trouver pour faire du sport"
I do not share your optimism.,Je ne partage pas ton optimisme
Where on earth did I put my optics notes ?,Mais où donc ai-je mis mes cours d'optique?
We can do nothing else but wait for the storm to blow over.,Nous ne pouvons rien faire d'autre que d'attendre que l'orage passe
Have you decided where you will plant this orange tree ?,Est-ce-que tu as décidé où tu planterais cet oranger?
Would you like to join an orchestra ?,Est-ce-que tu as envie de faire partie d'un orchestre?
"It is not an advise, it is an order.","Ce n'est pas un conseil, c'est un ordre"
"Giving him orders is useless, he will not obey.","Il est inutile de lui donner des ordres, il n'obéira pas"
Please do not put your garbage in the street.,Veuillez ne pas déposer vos ordures dans la rue
"If I were the organizer, I would not do things that way.","Si j'étais l'organisateur, je ne ferais pas les choses ainsi"
Please let us know quickly if you want to join the organization staff of this event or not.,Veuillez nous faire savoir rapidement si vous voulez participer ou non à l'organisation de cet évènement
Organizing such an event asks for a lot of time.,Organiser un tel évènement demande beaucoup de temps
Living organisms are extremely complex.,Les organismes vivants sont d'une extrême complexité
The window is positionned towards the South.,La fenêtre est orientée vers le sud
Their project lacks originality.,Leur projet manque d'originalité
Come here ! Look ! This is the ornithology book you were looking for.,Viens ici! Regarde! C'est le livre d'ornithologie que tu cherchais
I have asked an ornithologist how to identify this species of bird.,J'ai demandé à un ornithologue comment faire pour reconnaître cette espèce d'oiseau
He has been orphaned since he was five.,Il est orphelin depuis l'âge de cinq ans
He used to work in an orphanage as a volunteer for a few hours per week.,Il avait l'habitude de travailler dans un orphelinat comme volontaire quelques heures par semaine
She hurt her big toe aginst the foot of the table.,Elle s'est cognée le gros orteil contre le pied de la table
"She has six toes, it is a malformation of genetic origin.","Elle a six doigts de pieds, c'est une malformation d'origine génétique"
"He is a former speech therapist, and he is a former doctor : the latter used to work with me.","C'est un ancien orthophoniste, et lui c'est un ancien médecin; ce dernier travaillait avec moi"
"He fell in the nettles, this is why his hand is all swollen.","Il est tombé dans des orties, c'est pour cette raison que sa main est toute enflée"
Everyone who dared to disobey has been punished.,Tous ceux qui ont osé désobéir ont été punis
Three hostages have been executed,Trois otages ont été exécutés
"He has been suffering from an ear infection since last week, it hurts his ear really bad.","Il a une otite depuis la semaine dernière, cela lui fait très mal à l'oreille"
A bear cub has been taken in and brought up by villagers.,Un ourson a été recueilli et élevé par des villageois
I did not find the necessary tools to fix the engine.,Je n'ai pas les outils nécessaire pour réparer le moteur
"I do not find the can-opener anywhere, I have looked for it everywhere though.","Je ne trouve nulle part l'ouvre-boîtes, je l'ai pourtant cherché partout"
An usher helped us to find a seat.,Un ouvreur nous a aidé à trouver une place
It is more of an oval than a circle.,C'est plus un ovale qu'un cercle
The ovum is fertilized by one spermatozoon only.,L'ovule n'est fécondé que par un seul spermatozoïde
There might not be any peaceful outcome to this conflict.,Il n'y a probablement plus d'issue pacifique à ce conflit
I used to clean the work surface before starting an experiment.,J'avais l'habitude de nettoyer la paillasse avant de commencer une expérience
You have to wipe your feet on the doormat before getting in. I have told him a hundred times already.,Il faut s'essuyer les pieds sur le paillasson avant d'entrer. Je le lui ai déjà dit cent fois
You have got straw in your hair.,Tu as de la paille dans les cheveux
May I have a straw ?,Est-ce-que vous pourriez (vous de politesse) me donner une paille?
Paris is peaceful during summer because Parisians are on holidays.,"Paris est paisible en été, car les parisiens sont en vacances"
Peace only lasted for about three years.,La paix n'a duré que trois ans environ
The presidential palace is a bit farther North.,Le palais présidentiel se situe un peu plus au nord
Less and less money is invested in paleontology.,De moins en moins d'argent est investi dans la paléontologie
The paleontologist I have talked to you will only come tomorrow at the conference.,Le paléontologue dont je t'ai parlé ne viendra que demain à la conférence
"After he switched the lights on, he got pale when he saw the mess the dog had done in the living room.","Après avoir allumé la lumière, il pâlit en voyant le désordre que le chien avait mis dans le salon"
Do not forget to take a breathing tube and flippers.,N'oublie pas de prendre des palmes et un tuba
I would take a nap under a palm tree.,J'avais l'habitude de faire la sieste sous un palmier
"If I were you, I would take a treatment against malaria during this trip.","Si j'étais toi, je prendrais un traitement contre le paludisme pendant ce voyage"
Why panicking when there is no reason to worry ?,Pourquoi paniquer alors qu'il n'y a aucune raison de s'inquiéter?
The package only arrived three weeks later.,Le paquet n'est arrivé que trois semaines plus tard
"I took an umbrella ; on the other hand, I forgot to take boots.","J'ai pris un parapluie; par contre, j'ai oublié de prendre des bottes"
We have put a satellite dish on the roof.,Nous avons installé une parabole sur le toit
"Next week, I will be having parachuting lessons.","La semaine prochaine, je serai en train de faire un stage de parachutisme"
"Despite a fall of several meters, the parachutist almost got nothing.","Malgré une chute de plusieurs mètres, le parachutiste n'a presque rien eu"
He seems more and more tired.,Il paraît de plus en plus fatigué
He will be paralyzed for life.,Il sera paralysé à vie
"After a short period of paralysis, he had managed to walk again.","Après une courte période de paralysie, il a réussi à marcher à nouveau"
There are too much parameters that we cannot control in this experiment.,Il y a beaucoup trop de paramètres que l'on ne peut pas contrôler dans cette expérience
I find her a bit paranoid.,Je la trouve un peu paranoïaque
He could have caught this parasite anywhere.,Il a pu attraper ce parasite n'importe où
You did not choose the career path which was the most adapted to your professional goals.,Tu n'a pas choisi le parcours le plus adapté à tes objectifs professionnels
It is compulsory to wear a bulletproof jacket here.,Il est obligatoire de porter un gilet pare-balles ici
It is the third year in a row that I have to change the windshield.,C'est la troisième année de suite que je dois changer le pare-brise
Someone damaged my fender when they parked.,Quelqu'un a abîmé mon pare-chocs en se garant
The firewall of your computer will not last long.,Le pare-feu de ton ordinateur ne tiendra pas longtemps
They both are the same.,Ils sont pareils tous les deux
He is the first one who perfectly answered the question.,C'est le premier à avoir parfaitement répondu à la question
"Sometimes, he spends entire nights reading.",Il passe parfois des nuits entières à lire
This is such a stupid bet !,C'est un pari si stupide!
Betting that much money is risky.,Il est risqué de parier autant d'argent
The equality between men and women is respected in the new government.,La parité hommes/femmes a été respectée au sein du nouveau gouvernement
This is the first time the Parliament is dissolved.,C'est la première fois que le parlement est dissous
Any member of Parliament can propose a bill.,N'importe quel parlementaire peut proposer une loi
"Among your friends, he is the one I like the most.","Parmi tes amis, c'est celui que je préfère"
He likes parodying politicians.,Il aime parodier les hommes politiques
He watches television while he is cleaning the wooden floor.,Il regarde la télévision tout en nettoyant le parquet
I have asked him not to share the results.,Je lui ai demandé ne ne pas partager nos résultats
"Next month, I will be working with a new partner.","Le mois prochain, je serai en train de travailler avec un nouveau partenaire"
"Everybody agrees on putting this partnership in place, don't they ?","Tout le monde est d'accord pour mettre en place ce partenariat, n'est-ce-pas?"
Sitting on the floor is forbidden.,On n'a pas le droit de s'asseoir par terre
Three quarters of the participants did not answer this question correctly.,Les trois quarts des participants n'ont pas répondu correctement à cette question
The past perfect is made out of the auxiliaries «avoir » or « être » and of the past,"Le passé composé se forme à partir de l'auxiliaire ""être"" ou ""avoir"" et du participe passé"
You must not confuse the gerundive and the present participle.,Il ne faut pas que tu confondes gérondif et participe présent
A new particle might have been discovered which could be the famous Higgs Boson.,"Une nouvelle particule aurait été découverte, qui pourrait être le fameux Boson de Higgs"
Some partisans of the former President have gathered in front of the Presidential palace at eight p.m.,Des partisans de l'ancien président se sont réunis devant le palais présidentiel à huit heures du soir
I have looked everywhere but I did not find the book you had offered me.,J'ai cherché partout mais je n'ai pas retrouvé le livre que tu m'avais offert
I did not manage to reach him over the phone.,Je ne suis pas parvenu à le joindre au téléphone
This letter has to reach him before Thursday.,Il faut que cette lettre lui parvienne avant jeudi
This is my most favorite part of the song.,C'est le passage de la chanson que je préfère
"After a short wait, the passengers could board the plane.","Après une courte période d'attente, les passagers ont pu embarquer dans l'avion"
The footbridge which makes it possible to cross the street could collapse at any time.,La passerelle qui permet de traverser la rue peut s'effondrer à n'importe quel moment
Reading is his favorite hobby.,La lecture est son passe-temps favori
The passive form is frequently used in French.,Le passif est très fréquemment utilisé en français
"Each time I call, he is painting. He is mad about painting.","Chaque fois que j'appelle, il est en train de peindre. C'est une véritable passion chez lui"
This is such a fascinating subject !,C'est un sujet si passionnant!
He is utterly keen on politics. Are you interested in this subject too ?,Il est complètement passionné par la politique. Êtes-vous aussi intéressé par ce sujet?
"Pastas are ready, where did you put the colander ?","Les pâtes sont prêtes, où est-ce-que tu as mis la passoire?"
"While you prepare the picnic, I am going to buy some pâté at the market.","Pendant que tu prépares le pique-nique, je vais acheter du pâté au marché"
He is completely deprived of paternal feelings.,Il est complètement dépourvu de sentiments paternels
"Do not get angry like that, you just have to patiently do the maths again.","Ne te fâche pas ainsi, il faut juste recommencer le calcul patiemment"
"What a pity, he should have waited longer.",Que c'est dommage: Il aurait dû patienter plus longtemps.
"Not only did he forgot to bring his ice-skates, but he does not have money to buy some either.","Non seulement il a oublié d'emmener ses patins à glace, mais en plus il n'a pas d 'argent pour en louer"
I happen to go ice-skating on weekends.,Il m'arrive d'aller faire du patin à glace le week-end
Everybody bring your own roller skates.,Que tout le monde amène ses propres patins à roulettes
He must have trained during the entire day for this figure skating contest.,Il s'est sûrement entraîné toute la journée pour le concours de patinage artistique
"She suggested that we go ice-skating, but the ice rink is closed until tomorrow.","Elle a suggéré que nous allions faire du patin à glaces, mais la patinoire est fermée jusqu'à demain"
"When I was a pastrycook, I used to get up at 5 a.m.","Quand j'étais pâtissier, j'avais l'habitude de me lever à cinq heures du matin"
He is very much attached to his homeland.,Il est très attaché à sa patrie
He is going to sell two thirds of his patrimony because of the tax hikes.,Il va vendre les deux tiers de son patrimoine à cause des hausses d'impôts
He is a true patriot.,C'est un véritable patriote
He acts as if he were the boss of the company.,Il se comporte comme s'il était le patron de l'entreprise
"Concerning the boat you saw, it is an American coastguard ship which patrols off the coast.","En ce qui concerne le bateau que tu as vu, c'est un garde-côtes américain qui patrouille au large"
He has a wart in the palm of his hand.,Il a une verrue sur la paume de la main
"We have made three breaks : one at nine a.m., one at noon and another one at four p.m.","Nous avons trois pauses dans la journée: à neuf heures du matin, à midi et à quatre heures de l'après-midi"
He is so poor.,Il est si pauvre!
"Concerning the rise of poverty, it is the economic crisis which is responsible for it.","En ce qui concerne la montée de la pauvreté, c'est la crise économique qui en est responsable"
I think you have to pay to get in the parking lot. I can see it clearly.,Je crois que le parking est payant. Je le vois bien
The landscapes are beautiful in this part of Argentina.,Les paysages sont magnifiques dans cette partie de l'Argentine
This man is a farmer. Mr. Myamoto is a farmer also.,Cet homme est paysan. Mr. Myamoto aussi est paysan
Lying is a sin.,Mentir est un péché
"Father, I have sinned.","Mon père, j'ai péché"
Learning about teaching skills takes so much time !,Apprendre la pédagogie demande tant de temps!
He is such a pretentious person !,Il est si pédant!
Comb your hair a little before going out.,Peigne-toi un peu avant de sortir
How often do you do this pilgrimage ?,Vous faites souvent ce pèlerinage? (Dans le sens à quelle fréquence)
"He has been penalized by the tax reform, he paid two thousands eight hundred euros in taxes this year.","Il a été pénalisé par la réforme fiscale, il a payé deux mille huit cent euros d'impôts cette année"
It seems like the table tilts on one side.,On dirait que la table penche d'un côté
We went to attend the hanging with them.,Nous somme allés assister à la pendaison avec eux
He has been hanged at the public arena.,Il a été pendu sur la place publique
He hanged himself because he did not have the means to reimburse his debts.,Il s'est pendu parce qu'il n'avait pas les moyens de rembourser ses dettes
Don't be such a nuisance.,Ne sois pas si pénible
"In this boarding school, everybody knows one another.","Dans ce pensionnat, ils se connaissent tous"
This pentagon has five equal sides.,Ce pentagone a cinq côtés égaux
It is a roughly 10% incline.,La pente est d'environ 10% (cf panneaux de signalisation)
"During the civil war, they have suffered from malnutrition because of food shortages.","Pendant la guerre civile, ils ont souffert de malnutrition à cause des pénuries de produits alimentaires"
This grape is seedless.,Ce raisin n'a pas de pépins
He found a golden nugget.,Il a trouvé une pépite d'or dans la rivière
I would need a drill to drill through the wall.,J'aurais besoin de la perceuse pour percer un trou dans le mur
He is the most gifted percussionist of the class.,C'est le percussionniste le plus doué de la classe
The truck has been hit by a car.,Le camion a été percuté par une voiture
He is a loser.,C'est un perdant
"After having lost considerable amounts of money, he stopped playing poker.","Après avoir perdu des sommes considérables, il arrêta de jouer au poker"
These are partridge eggs.,Ce sont des oeufs de perdrix
"Since he works a lot, he does not have the time to improve his piano.","Comme il travaille beaucoup, il n'a pas le temps de se perfectionner en piano"
He is a bit less perfectionist than she is but he works really well.,"Il est un peu moins perfectionniste qu'elle, néanmoins il travaille très bien"
I had never met someone so effective before.,Je n'avais encore jamais rencontré quelqu'un d'aussi performant
They removed his IV yesterday.,On lui a enlevé la perfusion hier
She feels nostalgic for the time of her life when she travelled a lot.,Elle a la nostalgie de la période de sa vie où elle voyageait souvent
He does not like to drive on the beltway.,Il n'aime pas conduire sur le périphérique
These pearls are extremely expensive.,Ces perles coûtent extrêmement cher
The fact that you continuously work so much without taking any break is not good for you.,Le fait que tu travailles ainsi en permanence sans prendre de repos n'est pas bon pour toi
This loan allowed him to pay off his debts.,Ce prêt lui a permis de rembourser ses dettes
I regret I did not take my driving licence with me.,Je regrette de ne pas avoir pris mon permis de conduire avec moi
He does not do anything without the permission of his boss.,Il ne fait rien sans la permission de son patron
The two straight lines seem to be quite perpendicular.,Les deux droites ont l'air d'être à peu près perpendiculaires
His house has been searched.,Son domicile a été perquisitionné
He looks like he is wearing a wig.,On dirait qu'il porte une perruque
This ethnic minority has been persecuted for decades.,Cette minorité ethnique a été persécutée pendant des décennies
They have left their country to flee the persecutions.,Ils ont quitté le pays pour fuir les persécutions
I regret I had not been more persevering.,Je regrette de ne pas avoir été plus persévérant
She criticized me for not persevering and for giving up too quickly.,Elle me reprocha de ne pas persévérer et d'abandonner trop vite
"Whatever you do, you might have persistent pains.","Quoi que tu fasses, tu auras sans doute des douleurs persistantes"
Quasimodo is one of the characters of the novel The Hunchback of Notre-Dame by Victor Hugo.,"Quasimodo est l'un des personnages du roman ""Notre-Dame de Paris"" de Victor Hugo"
He would need personalized tutoring.,Il lui faudrait un soutien personnalisé (contexte de soutien scolaire)
She has a very strong personality.,Elle a une très forte personnalité
He did not talk to anyone for the entire training course.,Il n'a parlé à personne durant tout le stage
There is only room for three people in the lift.,Il n'y a de la place que pour trois personnes dans l’ascenseur
There is nothing personal about it.,Cela n'a rien de personnel
He is a staff member.,Il fait partie du personnel
Be a bit more perceptive.,Sois un peu plus perspicace
Why don't you convince your brother to come with us ?,Pourquoi ne pas persuader ton frère de venir avec nous?
He knows how to be very convincing.,Il sait se montrer très persuasif
This comment was not very relevant.,Cette remarque n'était pas très pertinente
The meeting has been disrupted by the power failure.,La réunion a été perturbée par la panne d'électricité
This bag weighs at least twenty kilograms.,Cette valise pèse au moins vingt kilogrammes
The plague has wrought terrible devastation in Europe during the Middle Ages.,La peste a fait des ravages en Europe au Moyen-Âge
The children are playing with firecrackers.,Les enfants jouent avec des pétards
This little sparkling wine is delicious.,Ce petit vin pétillant est délicieux
"You should sign this petition, all the more so because it concerns you directly.","Il faudrait que tu signes cette pétition, d'autant plus qu'elle te concerne directement"
An oil tanker got shipwrecked off the coast.,Un pétrolier a fait naufrage au large des côtes
He gets better little by little but it is very unlikely that he could pass this exam.,"Il s'améliore peu à peu, mais il est peu probable qu'il réussisse cet examen"
It is the middle class which has been the most severely hit by the tax reforms.,C'est la classe moyenne qui a été la plus affectée par les réformes de la fiscalité
The people have marched the streets again despite the suppression of demonstrations.,Le peuple est encore descendu dans la rue malgré la répression des manifestations
